"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DANIEL FEDERIO","ce.codcentro":"50004326","filtros":"1;1;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE AGUAVIVA","ce.codcentro":"44010562","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALAGÓN","ce.codcentro":"50017631","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALBALATE DEL ARZOBISPO","ce.codcentro":"44010331","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALBARRACÍN","ce.codcentro":"44004793","filtros":"1;1;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALBARRACÍN","ce.codcentro":"44010343","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALCAMPELL","ce.codcentro":"22010517","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALCORISA","ce.codcentro":"44010112","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALCUBIERRE","ce.codcentro":"22010682","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALLOZA","ce.codcentro":"44010771","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALPARTIR","ce.codcentro":"50018593","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ALTORRICÓN","ce.codcentro":"22005819","filtros":"1;1;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BALLOBAR","ce.codcentro":"22010566","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BARBASTRO","ce.codcentro":"22010487","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BELVER DE CINCA","ce.codcentro":"22010426","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BIESCAS","ce.codcentro":"22010268","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BIOTA","ce.codcentro":"50017035","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BOQUIÑENI","ce.codcentro":"50017965","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BREA DE ARAGÓN","ce.codcentro":"50017977","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BRONCHALES","ce.codcentro":"44010574","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BROTO","ce.codcentro":"22010827","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE BUJARALOZ","ce.codcentro":"50018751","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE CALACEITE","ce.codcentro":"44010458","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE CALANDA","ce.codcentro":"44010136","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE CANAL DE BERDÚN","ce.codcentro":"22010591","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE CANTAVIEJA","ce.codcentro":"44010392","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE CASPE","ce.codcentro":"50017746","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE COSUENDA","ce.codcentro":"50018763","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE EJEA DE LOS CABALLEROS (PINSORO)","ce.codcentro":"50018982","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE EJEA DE LOS CABALLEROS (SANTA ANASTASIA)","ce.codcentro":"50018994","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ESCATRÓN","ce.codcentro":"50017825","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ESTADILLA","ce.codcentro":"22011017","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE FONZ","ce.codcentro":"22010554","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE FRULA","ce.codcentro":"22010621","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE FUENDEJALÓN","ce.codcentro":"50018404","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE FUENTES DE EBRO","ce.codcentro":"50018441","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE GRAÑÉN","ce.codcentro":"22010669","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE GURREA DE GÁLLEGO","ce.codcentro":"22010438","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE ILLUECA","ce.codcentro":"50018775","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE JACA","ce.codcentro":"22010207","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE JARABA","ce.codcentro":"50018477","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LA ALMOLDA","ce.codcentro":"50019603","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LA ALMUNIA DE DOÑA GODINA","ce.codcentro":"50017540","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LA COMARCA DE SOBRARBE","ce.codcentro":"22010724","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LA DELEGACIÓN ESPECIAL DE ECONOMÍA Y HACIENDA DE ARAGÓN","ce.codcentro":"50018969","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LA MATA DE LOS OLMOS","ce.codcentro":"44010550","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LA PUEBLA DE HÍJAR","ce.codcentro":"44010422","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LALUEZA","ce.codcentro":"22010633","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LANAJA","ce.codcentro":"22010657","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LECIÑENA","ce.codcentro":"50018738","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LONGARES","ce.codcentro":"50018957","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LUCENI","ce.codcentro":"50018520","filtros":"1;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE LUMPIAQUE","ce.codcentro":"50019044","filtros":"1;0;1","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE MAELLA","ce.codcentro":"50018106","filtros":"0;0;0","naturaleza":"Público"
"cod_enseñanza_agrupada":"INFANTIL"-n-"nombrecentro":"DE MALLÉN","ce.codcentro":"50017692","filtros":"0;0;0","naturaleza":"Público"
