"codciclo":"FPB106","nombreciclo":"Mantenimiento de Vehiculos","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB107","nombreciclo":"Agrojardineria y Composiciones Florales","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB108","nombreciclo":"Peluqueria y Estetica","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB109","nombreciclo":"Servicios Comerciales","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB110","nombreciclo":"Carpinteria y Mueble","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB111","nombreciclo":"Reforma y Mantenimiento de Edificios","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB112","nombreciclo":"Arreglo y Reparacion de Articulos Textiles y de Piel","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB115","nombreciclo":"Actividades Agropecuarias","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB116","nombreciclo":"Aprovechamientos Forestales","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB117","nombreciclo":"Artes Graficas","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB119","nombreciclo":"Industrias Alimentarias","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB121","nombreciclo":"Informatica de Oficina","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB124","nombreciclo":"Profesional basico en mantenimiento de viviendas","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB125","nombreciclo":"Profesional basico en fabricacion de elementos metalicos","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"FPB126","nombreciclo":"Profesional basico en instalaciones electrotecnicas y mecanica","grado":"FPBasica"-n-"grado":"FPBasica"
"codciclo":"HOT201","nombreciclo":"Cocina y Gastronomia","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"HOT203","nombreciclo":"Servicios en Restauracion","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"HOT301","nombreciclo":"Agencias de Viajes y Gestion de Eventos","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"HOT302","nombreciclo":"Gestion de Alojamientos Turisticos","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"HOT303","nombreciclo":"Guia, Informacion y Asistencia Turisticas","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"HOT304","nombreciclo":"Direccion de Servicios de Restauracion","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"HOT305","nombreciclo":"Direccion de Cocina","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IEX201","nombreciclo":"Tecnico en Excavaciones y Sondeos","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"IFC201","nombreciclo":"Sistemas Microinformaticos y Redes","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"IFC301","nombreciclo":"Administracion de Sistemas Informaticos en Red","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IFC302","nombreciclo":"Desarrollo de Aplicaciones Multiplataforma","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IFC303","nombreciclo":"Desarrollo de Aplicaciones WEB","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMA201","nombreciclo":"Mantenimiento Electromecanico","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"IMA202","nombreciclo":"Instalaciones Frigorificas y de Climatizacion","grado":"GMedio"-n-"grado":"GMedio"
