"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"SAN MIGUEL","direccion_centro":"Avda. Ibáñez Martín, 13"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"SANTA BÁRBARA","direccion_centro":"CL. LA PARADA, S/N"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"SANTA ENGRACIA","direccion_centro":"CL. SANTA ENGRACIA, 5"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"SARGANTESA","direccion_centro":"CL. Aguaperdida, S/N"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"SEÑORA PABLA","direccion_centro":"AVDA. DE ÁNGEL GARGALLO, 16"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"VALERO SERRANO","direccion_centro":"Cl. Escuelas, 9"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"VICENTE FERRER RAMOS","direccion_centro":"Avda. Madrid, 2"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"VILLA DE UTRILLAS","direccion_centro":"Cl. Pablo Gargallo, S/N"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Teruel","nombre_centro":"VIRGEN DEL PILAR","direccion_centro":"Avda. De Teruel S/N"-n-"provincia":"Teruel"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ALFONSO I EL BATALLADOR","direccion_centro":"AVDA. OBISPO JOSÉ MARÍA CONGET, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ALFREDO MUIÑOS","direccion_centro":"Cl. Escuelas Nuevas, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ANA MAYAYO","direccion_centro":"CL. Alfonso Carlos Comín Ros, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ANDRÉS MANJÓN","direccion_centro":"Cl. Delicias, 90"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ANDRÉS OLIVÁN","direccion_centro":"Cl. Alejandro Palomar, 21"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ÁNGEL ESCORIAZA","direccion_centro":"Cl. Juan De Las Viñas, 8"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ARAGÓN","direccion_centro":"Avda. De La Jarea, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ARCO IRIS","direccion_centro":"Camino Platera, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ARCO-IRIS","direccion_centro":"AVDA. ZARAGOZA, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ARCO-IRIS","direccion_centro":"CL. LA VÍA, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ARZOBISPO DOMÉNECH","direccion_centro":"Cl. San Nicolás De Tolentino, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"AUGUSTA BÍLBILIS","direccion_centro":"Cl. Aragón, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"BALTASAR GONZÁLEZ","direccion_centro":"CL. PROLONGACIÓN LA FLORIDA"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"BALTASAR GRACIÁN","direccion_centro":"Ctra. De Valencia, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"BASILIO PARAÍSO","direccion_centro":"Cl. Supervía, 29"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"BELIA","direccion_centro":"CL. EL FERIAL, 6"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"BENEDICTO XIII","direccion_centro":"Avda. San Babil, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"BLANCANIEVES","direccion_centro":"AVDA. DOCTOR GARCÍA SANCHO, 7"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"BRIANDA DE LUNA","direccion_centro":"Cl. La Portaza, 50"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"BRIOLETAS","direccion_centro":"CL. LA IGLESIA, Nº 32"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CALATORINES","direccion_centro":"Paseo Bruno Solano, 15"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CALIXTO ARIÑO-HILARIO VAL","direccion_centro":"CL. JOSÉ GALIAY, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CAMPO DE BORJA","direccion_centro":"Cl. Ramón Y Cajal, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CÁNDIDO DOMINGO","direccion_centro":"Cl. Sobrarbe, 8"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CANTACUCOS","direccion_centro":"AVDA. NAVARRA, 16"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CERVANTES","direccion_centro":"Cl. María Moliner, s/n"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CERVANTES","direccion_centro":"Paseo de la Constitución 38"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CÉSAR AUGUSTO","direccion_centro":"Cl. Pedro III El Grande, 5"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CESÁREO ALIERTA","direccion_centro":"Cl. Pedro III El Grande, 4"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"CHIRIBILLAS","direccion_centro":"CL. ALFONSO TIMONEDA, 4"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"COLORADO COLORÍN","direccion_centro":"CL. PILAR, 12"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"COMPROMISO DE CASPE","direccion_centro":"Pza. Compromiso, 12"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DANIEL FEDERIO","direccion_centro":"Avda. Escuelas, 1-3"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE ALAGÓN","direccion_centro":"Avda. de la Portalada, 24"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE ALPARTIR","direccion_centro":"P.º RAMÓN Y CAJAL, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE BIOTA","direccion_centro":"Cl. De La Fuente, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE BOQUIÑENI","direccion_centro":"CL. TENOR FLETA, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE BREA DE ARAGÓN","direccion_centro":"CL. CAYO VELA, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE BUJARALOZ","direccion_centro":"CL. SANTA MARÍA, 27"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE CASPE","direccion_centro":"AVDA. RÍO EBRO, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE COSUENDA","direccion_centro":"CL. ESCUELAS, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE EJEA DE LOS CABALLEROS (PINSORO)","direccion_centro":"CL. Acuerdo, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE EJEA DE LOS CABALLEROS (SANTA ANASTASIA)","direccion_centro":"CL. Nueva, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE ESCATRÓN","direccion_centro":"CL. ESCUELAS, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE FUENDEJALÓN","direccion_centro":"CL. AFUERAS, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE FUENTES DE EBRO","direccion_centro":"CL. CORTES DE CADIZ Nº 6"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE ILLUECA","direccion_centro":"CL. SAN JUAN BAUTISTA, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE LA ALMOLDA","direccion_centro":"PASEO FUEROS DE ARAGÓN, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE LA ALMUNIA DE DOÑA GODINA","direccion_centro":"CL. GOYA, 2-4"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE LA DELEGACIÓN ESPECIAL DE ECONOMÍA Y HACIENDA DE ARAGÓN","direccion_centro":"CL. José Luis Albareda, 18"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE LECIÑENA","direccion_centro":"AVDA. ZARAGOZA, 84"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE LONGARES","direccion_centro":"RONDA DE LA VILLA, A-IA"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE LUCENI","direccion_centro":"CL. RAMÓN Y CAJAL, ANGULAR CON AVDA. CONSTITUCIÓN"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE LUMPIAQUE","direccion_centro":"CL. Muntadas, 12"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE MAELLA","direccion_centro":"AVDA. RAMÓN Y CAJAL, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE MALLÉN","direccion_centro":"AVDA. DE LA LIBERTAD, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE MORATA DE JALÓN","direccion_centro":"CAMI. DEL BALDÍO, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE NOVILLAS","direccion_centro":"CL. PORTUGALETE, 17"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE ONTINAR DE SALZ","direccion_centro":"CL. Sol, 15 - C"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE PEDROLA","direccion_centro":"CL. LAS MONJAS, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE PERDIGUERA","direccion_centro":"CL. DEL PASO, 4"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE PINA DE EBRO","direccion_centro":"CL. Fernando el Católico nº 16"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE PINSEQUE","direccion_centro":"P.º DEL PALACIO, 8"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE QUINTO","direccion_centro":"P.º RONDA, 11"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE SABIÑÁN","direccion_centro":"Avda. San Roque, 22"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE SÁDABA","direccion_centro":"AVDA. PIRINEOS, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE SANTA ENGRACIA","direccion_centro":"CTRA. DE TAUSTE - SANTA ENGRACIA, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE TARAZONA","direccion_centro":"AVDA. DE LA ESTACIÓN, 8"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE TAUSTE","direccion_centro":"ADVA. OBISPO JOSÉ MARÍA CONGET, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE TORRES DE BERRELLÉN","direccion_centro":"CL. Tenor Fleta, 4"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE UNCASTILLO","direccion_centro":"CL. ERAS, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DE UNDUÉS DE LERDA","direccion_centro":"CL. Prado, 1-3"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DIPUTACIÓN PROVINCIAL","direccion_centro":"CL. CAYO VELA, 7"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DOCTOR AZÚA","direccion_centro":"Cl. Pedro Iii El Grande, 4"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DOMINGO JIMÉNEZ BELTRÁN","direccion_centro":"Paseo Bruno Solano, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"DOMINGO MIRAL","direccion_centro":"CL. MESONES DE ISUELA, 7"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"EL ANDÉN","direccion_centro":"CL. SAN PEDRO ARBUÉS, 4"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"EL BOSQUE","direccion_centro":"Pº. ECHEGARAY Y CABALLERO, 5"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"EL CASTILLO","direccion_centro":"CL. DUQUE, 13"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"EL JARDINCILLO","direccion_centro":"CL. Arrabal, 37"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"EL TREN","direccion_centro":"CL. Reino nº 5"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"EMILIO MORENO CALVETE","direccion_centro":"Paseo Calanda, 13"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"EUGENIO LÓPEZ Y LÓPEZ","direccion_centro":"Cl. Cañon De Añisclo, 8"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"FERNÁNDEZ VIZARRA","direccion_centro":"Cl. Gaspar De Pex, 3"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"FERNANDO EL CATÓLICO","direccion_centro":"Camino de La Estación,15"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"FERNANDO EL CATÓLICO","direccion_centro":"Cl San Vicente Ferrer, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"FERNANDO EL CATÓLICO","direccion_centro":"Cl. Don Quintín Debón, 1"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"FERRER Y RACAJ","direccion_centro":"Cl. Alegría, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"FLORENCIO JARDIEL","direccion_centro":"Cl. Francisco Gracia, 18"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"FRANCISCO DE GOYA","direccion_centro":"Cl. Santander-Mediterráneo, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GARABATOS","direccion_centro":"CL. EL FERIAL, 6"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GARNACHICA","direccion_centro":"PARAJE LALOZ"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GASCÓN Y MARÍN","direccion_centro":"Pza. de los Sitios, 4"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GASPAR REMIRO","direccion_centro":"Cl. Ronda Diputación, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GLORIA FUERTES","direccion_centro":"CL. ERAS ALTAS, 34-50"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GLORIA FUERTES-BARDENAS","direccion_centro":"CTRA. DE EL BAYO, S/N"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GUARDERIA INFANTIL DE REMOLINOS","direccion_centro":"C/ Los Sitios, 6"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GUARDERIA INFANTIL MUNICIPAL LO FORN","direccion_centro":"C/ HORNO 6"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GUILLERMO FATÁS","direccion_centro":"Cl. La Iglesia, 61"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"GUSTAVO ADOLFO BÉCQUER","direccion_centro":"Avda. de la Jota, nº 7"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"HERMANOS ARGENSOLA","direccion_centro":"Cl. Escuelas, 23"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"HILARIÓN GIMENO","direccion_centro":"CL. Pedro Arnal Cavero, 1"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ISABEL DE ARAGÓN","direccion_centro":"PZA. DE LA CONSTITUCIÓN, 1"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"ISIDORO GIL DE JAZ","direccion_centro":"Pza. De La Villa, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JERÓNIMO BLANCAS Y TOMÁS","direccion_centro":"CL. El Noticiero, 1"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JERÓNIMO ZURITA Y CASTRO","direccion_centro":"Avda. De La Almozara, 58"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JOAQUÍN COSTA","direccion_centro":"Avda. Navarra, 21"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JOAQUÍN COSTA","direccion_centro":"Cl. Joaquín Costa, 73"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JOAQUÍN COSTA","direccion_centro":"P.º María Agustín, 41"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JOSÉ MARÍA MIR","direccion_centro":"Cl. Duquesa Villahermosa, 58"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JUAN PABLO BONET","direccion_centro":"Cl. Río Gállego, 42"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JUAN XXIII","direccion_centro":"Cl. Juan XXIII, 2"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JULIÁN NIETO TAPIA","direccion_centro":"Cami. Del Pilón, 150"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JULIÁN SANZ IBÁÑEZ","direccion_centro":"Cl. Leopoldo Romeo, 24"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"JUNQUICOS","direccion_centro":"CL. CIPRIANO GONZÁLEZ, 5"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"LA ALMOZARA","direccion_centro":"Cl. Bonn, 7"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"LA COMETA","direccion_centro":"CL. ESCUELAS, 8"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"LA COMETA","direccion_centro":"CL. LUÍS BUÑUEL, 7"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"LA CUEVA ENCANTADA","direccion_centro":"Pº. DE ARAGÓN, 120"-n-"provincia":"Zaragoza"
"naturaleza":"Centro público","provincia":"Zaragoza","nombre_centro":"LA CUNICA","direccion_centro":"CTRA. TORRES DE BERRELLÉN, S/N"-n-"provincia":"Zaragoza"
